,NAME,c_race,c_white,c_black,c_asian,c_latinx,state_fips,county_fips,tract_fips,med_rent,med_hhinc,c_tenants,c_owners,c_renters,c_movers,c_stay,c_movelocal,c_movecounty,c_movestate,c_moveabroad,c_commute,c_car,c_carpool,c_transit,c_bike,c_walk,year,FIPS_11_digit,p_white,p_black,p_asian,p_latinx,p_owners,p_renters,p_stay,p_movelocal,p_movecounty,p_movestate,p_moveabroad,p_car,p_carpool,p_transit,p_bike,p_walk
11737,"Census Tract 162, San Francisco County, California",3358,2025,137,732,322,6,75,16200,1860.0,106313.0,1903,270,1633,3310,2824,275,153,47,11,2524,391,32,1240,182,477,2018,06075016200,0.6030375223347231,0.040798094103633116,0.21798689696247767,0.0958904109589041,0.1418812401471361,0.8581187598528639,0.8531722054380665,0.08308157099697885,0.04622356495468278,0.01419939577039275,0.003323262839879154,0.15491283676703646,0.012678288431061807,0.491283676703645,0.07210776545166403,0.18898573692551507
11738,"Census Tract 169, San Francisco County, California",3191,2051,160,461,359,6,75,16900,2018.0,115946.0,1614,488,1126,3159,2697,301,113,25,23,2220,224,19,1110,198,311,2018,06075016900,0.6427452209338765,0.05014102162331557,0.14446881855217802,0.11250391726731432,0.3023543990086741,0.6976456009913259,0.8537511870845205,0.09528331750553973,0.035770813548591324,0.007913896802785692,0.007280785058562834,0.1009009009009009,0.008558558558558558,0.5,0.0891891891891892,0.1400900900900901
11739,"Census Tract 252, San Francisco County, California",5407,3305,55,523,1298,6,75,25200,1855.0,139444.0,2004,1305,699,5256,4617,365,45,102,127,3085,1254,156,745,348,150,2018,06075025200,0.6112446828185685,0.010171999260218235,0.09672646569262068,0.2400591825411504,0.6511976047904192,0.34880239520958084,0.8784246575342466,0.06944444444444445,0.008561643835616438,0.01940639269406393,0.024162861491628614,0.406482982171799,0.050567260940032416,0.24149108589951376,0.11280388978930307,0.04862236628849271
11740,"Census Tract 101, San Francisco County, California",3850,1865,154,1163,558,6,75,10100,1686.0,67377.0,2061,223,1838,3830,3217,184,132,85,212,2054,466,143,409,113,778,2018,06075010100,0.4844155844155844,0.04,0.3020779220779221,0.14493506493506494,0.10819990295972827,0.8918000970402717,0.8399477806788512,0.04804177545691906,0.034464751958224536,0.022193211488250653,0.05535248041775457,0.22687439143135346,0.06962025316455696,0.1991236611489776,0.055014605647517034,0.37877312560856863
11741,"Census Tract 112, San Francisco County, California",3459,1973,140,1034,192,6,75,11200,1933.0,113214.0,1920,537,1383,3450,2888,220,149,126,67,2187,454,107,588,20,814,2018,06075011200,0.5703960682278115,0.040474125469788964,0.2989303266840127,0.055507372072853424,0.2796875,0.7203125,0.8371014492753623,0.06376811594202897,0.04318840579710145,0.03652173913043479,0.01942028985507246,0.20759030635573844,0.0489254686785551,0.26886145404663925,0.009144947416552356,0.3721993598536809
11742,"Census Tract 134, San Francisco County, California",3880,2730,61,761,193,6,75,13400,2498.0,170729.0,1986,780,1206,3852,3224,430,25,160,13,2479,1025,128,705,43,204,2018,06075013400,0.7036082474226805,0.015721649484536082,0.1961340206185567,0.04974226804123711,0.3927492447129909,0.6072507552870091,0.8369678089304258,0.11163032191069576,0.006490134994807892,0.04153686396677051,0.003374870197300104,0.4134731746672045,0.05163372327551432,0.2843888664784187,0.01734570391286809,0.08229124647035095
11743,"Census Tract 151, San Francisco County, California",2600,1377,29,815,168,6,75,15100,2284.0,99706.0,1618,441,1177,2585,2006,237,130,124,88,1677,176,59,599,57,524,2018,06075015100,0.5296153846153846,0.011153846153846151,0.3134615384615385,0.06461538461538463,0.2725587144622991,0.7274412855377008,0.7760154738878143,0.09168278529980656,0.050290135396518366,0.047969052224371374,0.03404255319148936,0.10494931425163984,0.03518187239117472,0.35718545020870596,0.03398926654740608,0.3124627310673822
12383,"Census Tract 157, San Francisco County, California",8912,4320,500,2045,1208,6,75,15700,2316.0,116923.0,2600,970,1630,8838,5876,825,1385,517,235,4926,1368,208,1701,281,784,2018,06075015700,0.4847396768402154,0.056104129263913824,0.22946588868940754,0.1355475763016158,0.3730769230769231,0.6269230769230769,0.664856302330844,0.093346911065852,0.15670966281964244,0.058497397601267265,0.02658972618239421,0.2777101096224117,0.04222492894843687,0.3453105968331303,0.057044254973609425,0.15915550142103127
12384,"Census Tract 164, San Francisco County, California",4187,2558,350,466,548,6,75,16400,2322.0,139262.0,1806,405,1401,4105,3453,426,131,89,6,3237,704,227,1260,463,238,2018,06075016400,0.6109386195366611,0.08359207069500836,0.11129687126821113,0.1308812992596131,0.22425249169435216,0.7757475083056479,0.8411693057247259,0.10377588306942752,0.031912302070645555,0.021680876979293544,0.00146163215590743,0.21748532591906086,0.07012666048810627,0.3892493049119555,0.14303367315415508,0.07352486870559159
12385,"Census Tract 166, San Francisco County, California",5583,4161,252,719,210,6,75,16600,1932.0,143594.0,2398,499,1899,5554,4615,572,181,79,107,4393,849,200,1907,206,329,2018,06075016600,0.7452982267598065,0.045137023105857065,0.12878380798853664,0.03761418592154756,0.2080900750625521,0.7919099249374478,0.8309326611451207,0.1029888368743248,0.0325891249549874,0.014223982715160243,0.019265394310406917,0.1932620077395857,0.04552697473252902,0.43409970407466425,0.046892783974504894,0.07489187343501025
12387,"Census Tract 179.02, San Francisco County, California",3064,824,605,355,892,6,75,17902,2135.0,59063.0,595,0,595,3047,2097,159,464,312,15,1470,474,108,665,33,113,2018,06075017902,0.2689295039164491,0.1974543080939948,0.1158616187989556,0.2911227154046997,0.0,1.0,0.6882179192648507,0.05218247456514605,0.15228093206432555,0.10239579914670167,0.0049228749589760425,0.3224489795918367,0.07346938775510205,0.4523809523809524,0.02244897959183673,0.07687074829931972
12388,"Census Tract 214, San Francisco County, California",3783,2639,10,545,454,6,75,21400,2567.0,165132.0,1744,835,909,3694,3119,323,81,140,31,2368,689,152,971,131,158,2018,06075021400,0.6975945017182129,0.0026434047052603755,0.14406555643669045,0.12001057361882105,0.4787844036697248,0.5212155963302753,0.8443421765024364,0.08743909041689225,0.021927449918787218,0.03789929615592853,0.008391987005955604,0.29096283783783783,0.06418918918918919,0.4100506756756757,0.055320945945945936,0.06672297297297297
13377,"Census Tract 120, San Francisco County, California",3993,1558,268,1344,578,6,75,12000,1335.0,48113.0,2484,74,2410,3993,3062,504,199,126,102,2415,335,54,866,141,835,2018,06075012000,0.3901828199348861,0.06711745554720762,0.33658903080390684,0.1447533183070373,0.029790660225442838,0.9702093397745571,0.7668419734535437,0.12622088655146507,0.049837215126471324,0.03155522163786627,0.025544703230653644,0.13871635610766045,0.02236024844720497,0.358592132505176,0.058385093167701865,0.3457556935817805
13378,"Census Tract 127, San Francisco County, California",4027,3114,25,365,324,6,75,12700,2297.0,133641.0,2228,717,1511,4004,3187,356,161,187,113,2636,1102,189,834,33,136,2018,06075012700,0.7732803575862925,0.0062080953563446745,0.09063819220263224,0.08045691581822696,0.3218132854578097,0.6781867145421903,0.795954045954046,0.08891108891108891,0.040209790209790215,0.046703296703296704,0.02822177822177822,0.4180576631259484,0.07169954476479515,0.3163884673748103,0.01251896813353566,0.05159332321699545
13379,"Census Tract 132, San Francisco County, California",4274,3098,131,604,321,6,75,13200,2718.0,188844.0,2191,825,1366,4258,3750,316,95,59,38,2450,1032,83,696,43,279,2018,06075013200,0.7248479176415535,0.030650444548432382,0.14131960692559664,0.07510528778661675,0.3765403925148334,0.6234596074851666,0.8806951620479098,0.0742132456552372,0.022310944105213715,0.01385627054955378,0.008924377642085486,0.4212244897959184,0.03387755102040816,0.28408163265306124,0.017551020408163264,0.11387755102040815
13380,"Census Tract 133, San Francisco County, California",4729,3300,103,682,344,6,75,13300,1812.0,162500.0,1974,972,1002,4611,3881,327,184,175,44,2368,978,153,633,39,133,2018,06075013300,0.6978219496722351,0.021780503277648557,0.14421653626559527,0.07274265172340875,0.4924012158054712,0.5075987841945289,0.8416829321188463,0.07091737150292778,0.03990457601387985,0.03795272175233138,0.009542398612014748,0.4130067567567568,0.06461148648648649,0.2673141891891892,0.01646959459459459,0.056165540540540536
13381,"Census Tract 135, San Francisco County, California",2673,1718,58,596,154,6,75,13500,1838.0,132750.0,1550,373,1177,2635,2100,288,102,110,35,1720,569,117,573,26,211,2018,06075013500,0.6427235316124205,0.021698466142910586,0.22297044519266745,0.05761316872427984,0.24064516129032254,0.7593548387096775,0.7969639468690702,0.10929791271347247,0.03870967741935484,0.04174573055028463,0.013282732447817835,0.3308139534883721,0.06802325581395349,0.3331395348837209,0.01511627906976744,0.12267441860465116
13382,"Census Tract 153, San Francisco County, California",2236,1293,290,318,207,6,75,15300,2424.0,141750.0,963,355,608,2188,1767,171,142,83,25,1463,488,67,551,68,128,2018,06075015300,0.5782647584973166,0.12969588550983902,0.14221824686940965,0.09257602862254023,0.36863966770508827,0.6313603322949117,0.8075868372943327,0.07815356489945155,0.06489945155393052,0.03793418647166362,0.011425959780621572,0.33356117566643884,0.04579630895420369,0.37662337662337664,0.04647983595352016,0.08749145591250855
13383,"Census Tract 167, San Francisco County, California",5225,3853,216,379,579,6,75,16700,2171.0,174081.0,2405,707,1698,5149,4204,532,136,247,30,4095,796,81,1680,506,337,2018,06075016700,0.7374162679425837,0.04133971291866029,0.07253588516746412,0.1108133971291866,0.293970893970894,0.7060291060291061,0.8164692173237522,0.1033210332103321,0.02641289570790445,0.04797047970479705,0.005826374053214217,0.1943833943833944,0.019780219780219783,0.41025641025641024,0.12356532356532356,0.0822954822954823
13384,"Census Tract 202, San Francisco County, California",6181,3037,195,1022,1157,6,75,20200,1385.0,100099.0,3143,679,2464,6106,5598,163,77,221,47,3886,614,338,1744,226,499,2018,06075020200,0.4913444426468209,0.03154829315644718,0.16534541336353342,0.18718653939491992,0.21603563474387527,0.7839643652561247,0.916803144448084,0.026695054045201443,0.012610547002947921,0.03619390763183754,0.00769734687192925,0.15800308800823468,0.08697889861039629,0.4487905301080803,0.05815748841996912,0.12840967575913534
13385,"Census Tract 205, San Francisco County, California",2949,2207,96,384,184,6,75,20500,1983.0,145263.0,1398,525,873,2943,2675,132,66,58,12,2022,409,98,1117,106,88,2018,06075020500,0.7483892845032214,0.03255340793489318,0.13021363173957273,0.062394031875211926,0.3755364806866953,0.6244635193133047,0.908936459395175,0.04485219164118247,0.022426095820591237,0.019707781175671082,0.004077471967380225,0.2022749752720079,0.04846686449060336,0.5524233432245301,0.05242334322453017,0.043521266073194856
13386,"Census Tract 210, San Francisco County, California",4692,2714,113,600,898,6,75,21000,1710.0,138523.0,2192,478,1714,4692,3882,225,396,107,82,3443,814,29,1947,220,58,2018,06075021000,0.5784313725490197,0.024083546462063087,0.1278772378516624,0.19138959931798807,0.21806569343065693,0.781934306569343,0.8273657289002557,0.0479539641943734,0.08439897698209718,0.022804774083546458,0.017476555839727195,0.2364217252396166,0.008422887017136218,0.5654952076677316,0.06389776357827476,0.016845774034272436
13387,"Census Tract 230.01, San Francisco County, California",5095,301,555,3771,322,6,75,23001,1181.0,70865.0,1306,986,320,5036,4816,142,31,16,31,2405,1188,287,760,27,80,2018,06075023001,0.0590775269872424,0.10893032384690872,0.7401373895976447,0.06319921491658488,0.7549770290964778,0.2450229709035222,0.9563145353455124,0.028196981731532962,0.0061556791104050825,0.003177124702144559,0.0061556791104050825,0.493970893970894,0.11933471933471936,0.3160083160083161,0.011226611226611229,0.033264033264033266
13388,"Census Tract 352.02, San Francisco County, California",4960,1788,211,1800,633,6,75,35202,1742.0,82593.0,1880,651,1229,4895,4454,294,113,11,23,3025,1525,277,890,108,67,2018,06075035202,0.3604838709677419,0.04254032258064516,0.3629032258064516,0.1276209677419355,0.34627659574468084,0.6537234042553192,0.9099080694586312,0.06006128702757916,0.023084780388151174,0.0022471910112359553,0.004698672114402451,0.5041322314049587,0.0915702479338843,0.29421487603305785,0.035702479338842984,0.022148760330578512
13389,"Census Tract 427, San Francisco County, California",5422,1852,233,2705,351,6,75,42700,1730.0,76118.0,2427,842,1585,5339,4786,261,137,90,65,2889,1151,190,1165,32,111,2018,06075042700,0.3415713758760605,0.04297307266691258,0.49889339727038,0.06473625968277387,0.3469303667078698,0.6530696332921302,0.8964225510395205,0.0488855590934632,0.0256602359992508,0.016857089342573517,0.012174564525191984,0.3984077535479405,0.06576670128071997,0.4032537210107304,0.01107649705780547,0.038421599169262716
13390,"Census Tract 601, San Francisco County, California",4119,2991,42,322,545,6,75,60100,3352.0,184934.0,1329,37,1292,4009,3284,318,186,157,64,2706,783,235,764,192,106,2018,06075060100,0.7261471230881282,0.010196649672250544,0.07817431415392086,0.13231366836610828,0.02784048156508653,0.9721595184349134,0.819156896981791,0.07932152656522824,0.046395609877775,0.03916188575704665,0.015964080818159143,0.2893569844789357,0.0868440502586844,0.2823355506282336,0.07095343680709534,0.03917220990391722
13391,"Census Tract 314, San Francisco County, California",6743,744,965,3328,1483,6,75,31400,1693.0,73750.0,1830,1303,527,6696,6211,303,141,9,32,3467,1818,384,1005,0,41,2018,06075031400,0.11033664541005488,0.14311137475900934,0.4935488654901379,0.2199317811063325,0.7120218579234973,0.28797814207650274,0.927568697729988,0.04525089605734767,0.021057347670250897,0.0013440860215053767,0.0047789725209080045,0.5243726564753389,0.11075858090568216,0.28987597346409005,0.0,0.011825785982117105
13392,"Census Tract 327, San Francisco County, California",6681,2507,14,3236,437,6,75,32700,2339.0,115457.0,2441,1755,686,6655,6108,222,166,107,52,3690,1505,413,1261,160,167,2018,06075032700,0.3752432270618171,0.0020954946864241877,0.4843586289477623,0.06540936985481216,0.7189676362146661,0.28103236378533386,0.9178061607813672,0.03335837716003005,0.024943651389932386,0.01607813673929376,0.00781367392937641,0.4078590785907859,0.11192411924119243,0.3417344173441734,0.043360433604336036,0.045257452574525736
13393,"Census Tract 401, San Francisco County, California",4436,2353,67,1566,326,6,75,40100,1798.0,94589.0,1936,496,1440,4340,3698,266,174,123,79,2773,967,174,1050,126,173,2018,06075040100,0.5304328223624887,0.015103697024346259,0.3530207394048693,0.07348963029756538,0.25619834710743805,0.743801652892562,0.8520737327188941,0.061290322580645165,0.04009216589861751,0.028341013824884794,0.018202764976958524,0.3487197980526506,0.06274792643346556,0.3786512802019473,0.04543815362423368,0.062387306166606565
13394,"Census Tract 232, San Francisco County, California",4179,282,1159,650,1940,6,75,23200,1566.0,60345.0,1222,693,529,4149,3777,297,45,11,19,2057,934,248,640,25,59,2018,06075023200,0.0674802584350323,0.2773390763340512,0.1555396027757837,0.4642258913615698,0.5671031096563012,0.4328968903436989,0.9103398409255242,0.07158351409978309,0.010845986984815618,0.002651241262954929,0.00457941672692215,0.4540593096742829,0.12056392805055907,0.31113271754982985,0.012153621779290228,0.028682547399124937
13395,"Census Tract 301.02, San Francisco County, California",5255,3576,115,1054,352,6,75,30102,2500.0,147549.0,2344,1084,1260,5239,3897,222,546,396,178,3166,1319,157,1035,88,264,2018,06075030102,0.6804947668886775,0.021883920076117985,0.2005708848715509,0.06698382492863937,0.462457337883959,0.5375426621160411,0.7438442450849398,0.04237449895018133,0.1042183622828784,0.07558694407329643,0.033975949608703954,0.4166140240050537,0.04958938723941882,0.3269109286165509,0.02779532533164877,0.08338597599494631
13396,"Census Tract 352.01, San Francisco County, California",5987,2202,20,3190,349,6,75,35201,2040.0,102652.0,1946,1346,600,5897,5325,302,93,107,70,3120,1664,357,571,57,110,2018,06075035201,0.367796893268749,0.0033405712376816435,0.5328211124102221,0.058292968097544674,0.6916752312435765,0.30832476875642345,0.9030015261997626,0.05121248092250297,0.01577073088010853,0.01814481939969476,0.011870442597931151,0.5333333333333333,0.11442307692307692,0.1830128205128205,0.01826923076923077,0.035256410256410256
13397,"Census Tract 354, San Francisco County, California",7112,2420,202,3471,515,6,75,35400,1392.0,102500.0,2548,1622,926,6974,6667,59,235,13,0,3749,1820,587,1049,62,0,2018,06075035400,0.34026996625421824,0.02840269966254218,0.4880483689538808,0.07241282339707536,0.6365777080062794,0.36342229199372056,0.9559793518784055,0.008459994264410669,0.033696587324347584,0.0018640665328362488,0.0,0.4854627900773539,0.15657508668978395,0.279807948786343,0.016537743398239532,0.0
13398,"Census Tract 159, San Francisco County, California",4563,1575,380,1855,445,6,75,15900,2053.0,79698.0,2085,604,1481,4503,3284,488,246,322,163,2415,631,137,1020,110,393,2018,06075015900,0.3451676528599605,0.08327854481700636,0.4065307911461757,0.0975235590620206,0.2896882494004796,0.7103117505995203,0.7292915833888519,0.10837219631356873,0.05463024650233178,0.07150788363313347,0.036198090162114144,0.26128364389233955,0.0567287784679089,0.42236024844720504,0.045548654244306416,0.16273291925465838
13442,"Census Tract 160, San Francisco County, California",2850,1513,262,692,224,6,75,16000,1592.0,71823.0,1765,399,1366,2850,2100,257,213,158,122,1564,306,59,650,64,348,2018,06075016000,0.5308771929824562,0.09192982456140353,0.24280701754385964,0.07859649122807018,0.22606232294617565,0.7739376770538243,0.7368421052631579,0.09017543859649124,0.07473684210526316,0.05543859649122807,0.04280701754385965,0.1956521739130435,0.037723785166240406,0.4156010230179028,0.040920716112531966,0.22250639386189255
13443,"Census Tract 105, San Francisco County, California",2932,1342,233,729,265,6,75,10500,2386.0,125511.0,1717,297,1420,2908,2337,135,98,190,148,1556,289,101,322,11,637,2018,06075010500,0.4577080491132333,0.07946793997271487,0.2486357435197817,0.09038199181446112,0.1729761211415259,0.8270238788584741,0.8036451169188445,0.04642365887207703,0.03370013755158184,0.06533700137551582,0.050894085281980736,0.18573264781491006,0.06491002570694088,0.2069408740359897,0.007069408740359897,0.4093830334190232
13444,"Census Tract 113, San Francisco County, California",3046,461,85,2328,87,6,75,11300,918.0,37991.0,1546,163,1383,3006,2770,115,49,45,27,1404,150,55,418,9,666,2018,06075011300,0.15134602757715035,0.027905449770190414,0.7642810242941562,0.028562048588312537,0.1054333764553687,0.8945666235446313,0.9214903526280772,0.03825681969394544,0.016300731869594146,0.01497005988023952,0.008982035928143712,0.10683760683760683,0.03917378917378917,0.2977207977207977,0.00641025641025641,0.4743589743589744
13445,"Census Tract 152, San Francisco County, California",4301,2497,226,1073,356,6,75,15200,1921.0,91493.0,2370,505,1865,4301,3180,581,134,343,63,2363,604,164,910,28,366,2018,06075015200,0.5805626598465473,0.05254591955359219,0.2494768658451523,0.08277144850034876,0.2130801687763713,0.7869198312236287,0.7393629388514299,0.13508486398511976,0.03115554522204138,0.0797488956056731,0.014647756335735874,0.2556072788827761,0.06940330088870081,0.385103681760474,0.01184934405416843,0.15488785442234448
13446,"Census Tract 177, San Francisco County, California",1956,672,91,388,575,6,75,17700,1766.0,114722.0,758,133,625,1945,1626,87,173,48,11,1257,344,47,491,79,188,2018,06075017700,0.34355828220858897,0.04652351738241309,0.1983640081799591,0.2939672801635992,0.17546174142480211,0.8245382585751979,0.8359897172236503,0.044730077120822616,0.08894601542416453,0.024678663239074552,0.005655526992287918,0.273667462211615,0.03739061256961018,0.39061256961018304,0.06284805091487669,0.14956245027844073
13447,"Census Tract 227.02, San Francisco County, California",2287,1528,42,310,318,6,75,22702,2391.0,191750.0,1012,447,565,2241,1849,179,113,63,37,1663,551,119,390,119,214,2018,06075022702,0.6681241801486664,0.018364669873196328,0.1355487538259729,0.1390467861827722,0.44169960474308295,0.558300395256917,0.8250780901383311,0.07987505577867024,0.05042391789379741,0.028112449799196783,0.01651048639000446,0.3313289236319904,0.07155742633794347,0.2345159350571257,0.07155742633794347,0.12868310282621767
13448,"Census Tract 228.01, San Francisco County, California",5765,2191,56,894,2386,6,75,22801,1842.0,117368.0,1923,701,1222,5691,5093,379,81,96,42,3831,1093,304,1090,510,459,2018,06075022801,0.3800520381613183,0.00971379011274935,0.15507372072853426,0.41387684301821337,0.36453458138325534,0.6354654186167447,0.8949218063609208,0.06659638024951678,0.014232999472851872,0.01686874011597259,0.007380073800738006,0.285304098146698,0.07935264943878882,0.28452101279039416,0.1331245105716523,0.11981205951448708
13449,"Census Tract 231.03, San Francisco County, California",2654,104,1354,296,567,6,75,23103,778.0,25871.0,952,101,851,2633,2543,63,27,0,0,791,374,95,246,0,41,2018,06075023103,0.03918613413715147,0.5101733232856066,0.11152976639035418,0.21363978899773925,0.10609243697478993,0.8939075630252101,0.9658184580326624,0.023927079377136347,0.010254462590201293,0.0,0.0,0.472819216182048,0.12010113780025285,0.3109987357774968,0.0,0.051833122629582805
13450,"Census Tract 259, San Francisco County, California",4809,1212,433,2284,749,6,75,25900,2010.0,113384.0,1475,1061,414,4735,4414,220,71,30,0,2674,1288,507,661,15,0,2018,06075025900,0.2520274485339988,0.09003950925348306,0.4749428155541693,0.15574963609898107,0.7193220338983051,0.2806779661016949,0.93220696937698,0.04646251319957762,0.014994720168954591,0.006335797254487857,0.0,0.4816753926701571,0.18960359012715036,0.24719521316379955,0.005609573672400898,0.0
13451,"Census Tract 260.03, San Francisco County, California",5011,763,58,2068,2007,6,75,26003,1746.0,81071.0,1400,915,485,4996,4780,94,112,10,0,2657,1487,213,854,5,27,2018,06075026003,0.1522650169626821,0.01157453602075434,0.4126920774296548,0.4005188585112752,0.6535714285714286,0.3464285714285714,0.956765412329864,0.01881505204163331,0.02241793434747798,0.0020016012810248197,0.0,0.5596537448249906,0.08016560030109146,0.32141512984569065,0.001881821603312006,0.01016183665788483
13970,"Census Tract 615, San Francisco County, California",14758,6822,343,6370,812,6,75,61500,2714.0,189329.0,7900,2975,4925,14587,11029,1103,1070,1164,221,9822,2219,136,1839,58,4614,2018,06075061500,0.4622577585038623,0.023241631657406156,0.4316303022089714,0.055021005556308435,0.3765822784810127,0.6234177215189873,0.7560841845478851,0.0756152738739974,0.07335298553506547,0.07979707959141702,0.015150476451635015,0.2259214009366728,0.013846467114640602,0.1872327428222358,0.005905110975361435,0.4697617593158217
15366,"Census Tract 119.01, San Francisco County, California",2674,1494,47,730,292,6,75,11901,2001.0,97109.0,1534,555,979,2674,2051,234,170,122,97,1750,198,21,355,12,895,2018,06075011901,0.5587135377711294,0.017576664173522813,0.2729992520568437,0.10919970082273747,0.3617992177314211,0.6382007822685789,0.7670157068062827,0.08750934928945402,0.06357516828721017,0.0456245325355273,0.036275243081525806,0.11314285714285716,0.012,0.20285714285714285,0.006857142857142857,0.5114285714285715
15367,"Census Tract 119.02, San Francisco County, California",2813,1518,46,810,276,6,75,11902,1735.0,84167.0,1748,132,1616,2784,2306,161,177,131,9,2091,211,50,594,14,977,2018,06075011902,0.5396373977959474,0.016352648418059012,0.28794880910060433,0.09811589050835406,0.07551487414187644,0.9244851258581236,0.8283045977011494,0.05783045977011495,0.06357758620689655,0.047054597701149434,0.003232758620689655,0.10090865614538498,0.02391200382592061,0.2840746054519369,0.006695361071257772,0.4672405547584888
15368,"Census Tract 122.01, San Francisco County, California",4638,1648,312,933,1460,6,75,12201,1531.0,66563.0,2683,179,2504,4570,3795,524,103,94,54,2978,186,32,1019,119,1579,2018,06075012201,0.3553255713669685,0.06727037516170763,0.20116429495472185,0.3147908581285037,0.0667163622810287,0.9332836377189712,0.8304157549234136,0.11466083150984682,0.0225382932166302,0.020568927789934355,0.011816192560175057,0.06245802552048355,0.010745466756212223,0.34217595701813297,0.039959704499664205,0.5302216252518469
